route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
M,B20171105SUN,B20171105SUN_123300_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_124500_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_125700_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_126900_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_128100_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_129300_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_130500_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_131700_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_132900_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_134100_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_135300_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_136800_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_138000_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_139800_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_141000_M..S19R,MIDDLE VILLAGE - METROPOLITAN AV,1,,
M,B20171105SUN,B20171105SUN_142800_M..N19R,MYRTLE - WYCKOFF AVS,0,,
M,B20171105SUN,B20171105SUN_050150_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_053600_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_056300_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_059550_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_062800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_065850_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_068800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_071850_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_074800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_077850_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_080800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_083850_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_086800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_089850_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_092600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_095650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_098600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_101650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_104600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_107650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_110600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_113650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_116600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_119650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_122600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_125650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_128750_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_131650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_134650_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_137550_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_053300_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_056600_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_059300_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_062450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_065200_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_068250_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_071200_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_074250_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_077200_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_080250_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_083200_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_086250_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_089200_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_092250_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_095550_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_098650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_101600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_104650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_107600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_110650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_113600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_116650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_119600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_122650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_125900_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_129350_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_048650_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_052100_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_054800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_058100_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_061600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_064650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_067600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_070650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_073600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_076650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_079600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_082650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_085600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_088650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_091600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_094650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_097600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_100650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_103600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_106650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_109600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_112650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_115600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_118650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_121600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_124650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_127400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_130450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_133150_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_136050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_051800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_055100_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_057800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_061050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_064000_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_067050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_070000_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_073050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_076000_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_079050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_082000_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_085050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_088000_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_090950_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_093600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_096650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_099600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_102650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_105600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_108650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_111600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_114650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_117600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_120650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_123700_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_126850_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_130050_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_133050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_136150_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_139050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_060400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_063400_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_066400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_069450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_072400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_075450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_078400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_081450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_084400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_087450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_090400_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_093450_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_096600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_099650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_102600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_105650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_108600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_111650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_114600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_117650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_120600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_123650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_094450_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_097650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_100600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_103650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_106600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_109650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_112600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_115650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_118600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_121650_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_124800_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_128050_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_131600_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_134550_M..S17R,BROADWAY JCT,1,,
M,B20171105SUN,B20171105SUN_137650_M..N17R,ESSEX ST,0,,
M,B20171105SUN,B20171105SUN_140550_M..S17R,BROADWAY JCT,1,,
N,B20171105WKD,B20171105WKD_001050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_011700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_023050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_033850_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_041700_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
Q,B20171105WKD,B20171105WKD_049950_N..N63R,96 ST,0,,
N,B20171105WKD,B20171105WKD_056750_N..S16R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_065150_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_073550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_082450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_090500_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_098400_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_106350_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_114600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_122300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_130800_N..N31R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_138900_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_003050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_013700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_025050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_035750_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_043700_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_052450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_060300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_069450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_077550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_086450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_094500_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_102350_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_110350_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_005050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_015700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_027050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_037750_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_045700_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
Q,B20171105WKD,B20171105WKD_054100_N..N63R,96 ST,0,,
N,B20171105WKD,B20171105WKD_007050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_017700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_029050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_039400_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_047700_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_055700_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_063550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_072450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_080550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_089600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_097500_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_106350_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_114300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_122700_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_130300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_139000_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_009050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_019700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_031050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_041000_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_048700_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_056600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_064550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_073450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_081550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
Q,B20171105WKD,B20171105WKD_090150_N..N63R,96 ST,0,,
N,B20171105WKD,B20171105WKD_097100_N..S16R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_104250_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_112200_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_120650_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_128300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_011050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_021700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_033000_N..S31R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_041800_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_049500_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_057600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_065550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_074450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_082550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_090600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_098450_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_013050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_023700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_034500_N..S31R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_043200_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_050900_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_059150_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_067550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_076450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_084550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_092750_N..N33R,ASTORIA - DITMARS BLVD,0,,
W,B20171105WKD,B20171105WKD_100700_N..S72R,WHITEHALL ST,1,,
W,B20171105WKD,B20171105WKD_106000_N..N72R,ASTORIA - DITMARS BLVD,0,,
W,B20171105WKD,B20171105WKD_111100_N..S72R,WHITEHALL ST,1,,
W,B20171105WKD,B20171105WKD_115800_N..N72R,ASTORIA - DITMARS BLVD,0,,
W,B20171105WKD,B20171105WKD_120850_N..S72R,WHITEHALL ST,1,,
W,B20171105WKD,B20171105WKD_126000_N..N72R,ASTORIA - DITMARS BLVD,0,,
W,B20171105WKD,B20171105WKD_130750_N..S72R,WHITEHALL ST,1,,
W,B20171105WKD,B20171105WKD_135700_N..N72R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_015050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_025700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_035700_N..S31R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_044500_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_052300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_061150_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_069550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_078450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_086550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
Q,B20171105WKD,B20171105WKD_094900_N..N63R,96 ST,0,,
N,B20171105WKD,B20171105WKD_101400_N..S16R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_017050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_027700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_037800_N..S31R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_046250_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_054450_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_063150_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_071550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_080450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_088550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_096550_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_104400_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_112600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_120300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_128400_N..N31R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_136700_N..S42R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_145700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_019050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_029700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_039400_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_047450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_055450_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_064150_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_072550_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_081450_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_089500_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_097350_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_105100_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_113600_N..N33R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_121300_N..S34R,CONEY ISLAND - STILLWELL AV,1,,
N,B20171105WKD,B20171105WKD_129600_N..N31R,ASTORIA - DITMARS BLVD,0,,
N,B20171105WKD,B20171105WKD_137550_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
N,B20171105WKD,B20171105WKD_147700_N..N20R,ASTORIA - DITMARS BLVD,0,,N..N20R
N,B20171105WKD,B20171105WKD_021050_N..S20R,CONEY ISLAND - STILLWELL AV,1,,N..S20R
